Date,3MINDIA_price,ADANIPORTS_price,ADANIPOWER_price,AEGISCHEM_price,ALLCARGO_price,AMARAJABAT_price,ANANTRAJ_price,APOLLOTYRE_price,ASAHIINDIA_price,ASHOKLEY_price,ASHOKA_price,ASIANPAINT_price,AUTOAXLES_price,AXISBANK_price,BAJAJ-AUTO_price,BAJAJCON_price,BAJAJELEC_price,BAJFINANCE_price,BAJAJFINSV_price,BAJAJHLDNG_price,BALKRISIND_price,BALMLAWRIE_price,BALRAMCHIN_price,BANKBARODA_price,BEL_price,BHARATFORG_price,BPCL_price,BHARTIARTL_price,BLUEDART_price,BRIGADE_price,BRITANNIA_price,CANFINHOME_price,CANBK_price,CGCL_price,CCL_price,CEATLTD_price,CENTRALBK_price,CESC_price,CGPOWER_price,CHENNPETRO_price,CHOLAFIN_price,CUB_price,COALINDIA_price,COFORGE_price,CONCOR_price,COSMOFIRST_price,CRISIL_price,DBREALTY_price,DCMSHRIRAM_price,DCBBANK_price,DLF_price,EDELWEISS_price,ELECON_price,EMAMILTD_price,ENGINERSIN_price,ESCORTS_price,EPL_price,EVEREADY_price,EXIDEIND_price,FSL_price,GAIL_price,GEPIL_price,GET&D_price,GHCL_price,GLOBUSSPR_price,GMRINFRA_price,GODFRYPHLP_price,GODREJCP_price,GODREJPROP_price,GOKEX_price,GRAPHITE_price,GRASIM_price,GESHIP_price,GREENPLY_price,GRINDWELL_price,GTLINFRA_price,GPPL_price,GSPL_price,GOCLCORP_price,HAVELLS_price,HBLPOWER_price,HCLTECH_price,HDFCBANK_price,HEROMOTOCO_price,HFCL_price,HGS_price,HCC_price,HINDPETRO_price,HINDUNILVR_price,HONAUT_price,HDIL_price,ICICIBANK_price,IDBI_price,IDEA_price,IFCI_price,IIFL_price,IBREALEST_price,DHANI_price,INDIANB_price,IOC_price,IOB_price,ICIL_price,IGL_price,INDUSINDBK_price,IRB_price,ITC_price,JKIL_price,JISLJALEQS_price,JPASSOCIAT_price,JPPOWER_price,J&KBANK_price,JBMA_price,JINDALPOLY_price,JINDALSTEL_price,JKTYRE_price,JMFINANCIL_price,JSWENERGY_price,JSWHL_price,JSWSTEEL_price,JUBLFOOD_price,JYOTHYLAB_price,KEC_price,KOTAKBANK_price,KPRMILL_price,LAOPALA_price,LT_price,LICHSGFIN_price,LINDEINDIA_price,MAHSCOOTER_price,M&MFIN_price,M&M_price,MAHLIFE_price,MANINFRA_price,MANAPPURAM_price,MRPL_price,MARICO_price,MARUTI_price,MFSL_price,MCLEODRUSS_price,UNOMINDA_price,MMTC_price,MOTILALOFS_price,MRF_price,NH_price,NAVA_price,NCC_price,NESTLEIND_price,NHPC_price,NTPC_price,OLECTRA_price,OMAXE_price,PAISALO_price,PATANJALI_price,PERSISTENT_price,PETRONET_price,PHOENIXLTD_price,POLYPLEX_price,PFC_price,POWERGRID_price,PRAJIND_price,PRESTIGE_price,PGHH_price,PSB_price,PNB_price,RADICO_price,RAJESHEXPO_price,RELCAPITAL_price,RCOM_price,RELINFRA_price,RPOWER_price,RELIGARE_price,RECLTD_price,SADBHAV_price,SANGHVIMOV_price,SHRIRAMFIN_price,SIEMENS_price,SJVN_price,SKFINDIA_price,SMLISUZU_price,SOBHA_price,SOMANYCERA_price,SOUTHBANK_price,SBIN_price,SSWL_price,SUNTECK_price,SUPRAJIT_price,SUZLON_price,TATACOFFEE_price,TATACOMM_price,TATAELXSI_price,TATACONSUM_price,TATAINVEST_price,TATAMOTORS_price,TATAPOWER_price,TTML_price,TECHM_price,TEXRAIL_price,FEDERALBNK_price,KTKBANK_price,KARURVYSYA_price,THERMAX_price
2013-07-17,3474.3,146.7,39.1,13.21,28.7,250.1,51.05,71.2,37.55,16.05,36.13,501.16,204.85,238.74,1909.55,253.75,176.41,141.06,62.99,775.4,112.78,57.63,40.8,109.56,12.26,109.95,114.07,284.84,2502.4,38.23,350.03,25.09,310.76,30.27,28.57,110.1,60.5,26.61,30.31,80.1,48.25,44.63,291.2,259.25,234.63,37.1,1181.8,57.9,58.05,49.85,165.75,15.74,28.1,249.0,70.0,84.5,20.45,19.25,127.45,14.05,60.32,363.25,165.7,30.79,90.7,15.7,547.18,299.65,251.08,29.6,78.45,454.6,214.15,97.5,114.0,2.35,45.95,56.9,74.0,159.58,9.0,218.81,331.45,1685.35,7.9,130.3,9.11,50.44,685.05,2402.7,39.6,178.23,69.4,91.08,24.8,25.84,67.5,11.69,106.6,37.53,47.15,3.18,61.77,453.9,9.27,245.57,80.5,51.65,50.25,15.25,56.03,5.6,137.16,214.05,20.57,24.9,42.2,341.8,56.03,114.33,90.35,35.25,355.7,13.02,38.99,645.47,212.05,268.85,385.0,1421.15,1421.15,139.46,19.29,10.7,34.45,113.55,1421.15,206.8,278.0,5.14,35.03,80.1,12594.5,17.7,86.5,15.39,5742.8,17.7,122.96,11.15,134.8,39.2,57.6,261.98,63.6,249.9,132.25,65.43,83.18,38.1,132.15,3024.25,51.35,124.3,95.85,101.5,304.84,142.95,368.55,78.15,318.55,72.77,87.6,51.95,615.71,580.5,19.05,510.25,264.75,332.65,75.55,20.28,180.67,13.7,191.33,37.45,7.71,107.71,169.45,99.2,157.05,399.8,282.22,87.82,7.18,273.6,33.91,36.8,77.79,71.41,603.95
2013-08-01,3455.55,140.95,34.1,10.8,25.49,239.1,47.85,64.9,33.7,12.75,33.07,498.2,207.2,217.16,1933.8,240.2,159.38,112.99,57.85,801.9,106.18,53.11,36.5,102.93,11.28,98.25,101.52,309.36,2355.95,32.17,351.63,23.9,250.7,28.76,26.12,118.2,57.6,25.56,28.53,70.25,45.04,39.46,270.1,239.95,211.14,31.57,1180.1,53.75,55.25,44.3,137.85,15.92,21.8,234.45,68.78,78.3,20.48,15.95,121.25,11.45,57.2,324.4,138.3,28.68,75.6,12.41,573.76,272.28,228.46,27.55,60.0,430.92,221.0,89.1,112.0,1.75,47.5,51.0,74.05,124.94,6.9,232.68,316.1,1815.1,7.8,137.15,7.18,44.52,635.2,2402.5,30.95,166.22,62.1,101.05,21.35,25.02,59.35,11.19,75.8,32.59,40.5,3.54,53.03,392.95,5.44,226.27,75.65,48.9,32.45,8.75,55.3,5.32,110.95,202.35,17.8,20.4,39.5,278.8,55.3,110.27,79.68,27.75,333.15,11.88,41.63,563.34,168.1,254.95,370.6,1340.3,1340.3,141.84,17.09,12.15,32.45,103.1,1340.3,188.75,264.05,4.4,27.1,80.3,12855.8,15.5,89.0,12.94,5250.8,15.5,109.62,10.95,131.29,39.2,53.0,263.93,58.4,242.95,121.0,49.98,77.14,32.65,128.15,2780.25,46.35,108.82,92.6,100.95,275.52,131.3,329.95,68.65,308.8,56.76,71.5,43.95,586.02,480.1,19.3,499.1,270.6,288.15,67.3,19.24,168.32,11.85,178.93,34.1,6.43,103.26,147.65,90.75,147.05,368.1,285.88,84.92,6.31,312.9,24.83,34.76,55.13,64.19,592.9
2013-08-02,3440.0,125.25,31.85,10.58,25.81,241.7,44.9,65.9,31.1,12.75,31.17,497.45,200.65,220.64,1909.25,246.85,168.6,110.26,59.05,853.5,103.65,51.58,37.1,97.53,11.32,98.83,96.62,311.16,2313.55,31.7,354.2,23.14,234.99,25.09,25.27,110.65,57.35,25.16,28.16,61.3,45.19,38.22,254.6,238.9,222.53,31.43,1170.7,52.65,55.2,43.35,128.45,15.82,19.6,234.2,68.03,68.2,19.75,15.9,122.4,11.1,57.11,317.75,126.05,28.12,72.0,11.72,567.47,287.3,220.95,26.7,59.2,415.73,230.2,88.65,112.45,1.75,46.05,49.95,74.0,123.92,6.8,233.99,315.63,1801.8,7.75,131.93,8.61,42.74,615.95,2375.85,30.6,161.29,59.75,96.01,20.15,25.94,59.0,11.14,70.55,32.18,39.8,3.46,52.66,390.45,6.17,221.97,77.08,47.95,29.7,10.2,53.66,5.2,114.09,187.0,17.58,19.7,36.95,262.25,53.66,113.9,80.4,27.35,326.75,11.9,41.09,553.44,164.0,250.0,367.05,1337.7,1337.7,142.63,16.59,12.25,32.15,105.45,1337.7,195.6,269.8,4.5,25.77,77.0,12735.25,15.55,88.53,12.03,5428.15,15.55,108.21,10.85,130.72,39.3,51.05,268.48,57.98,240.25,118.2,49.03,68.51,31.35,123.6,2831.5,44.65,104.75,92.35,99.15,262.75,123.85,311.8,65.15,310.0,56.64,70.3,44.7,610.08,451.35,19.4,485.85,269.35,285.7,67.25,19.01,168.06,11.84,178.48,34.0,6.15,99.3,143.5,88.65,146.4,358.4,287.37,81.54,6.07,308.3,24.61,34.95,54.17,62.87,592.05
2013-08-19,3340.95,131.25,36.05,11.52,25.3,258.4,43.25,63.15,30.9,12.8,32.0,427.2,205.0,197.6,1763.05,240.25,157.09,111.7,57.91,829.95,104.3,52.43,36.15,90.09,11.98,110.93,96.13,286.24,2245.1,33.33,364.03,21.55,204.36,20.09,29.7,114.85,53.2,22.23,28.31,64.1,43.52,36.07,257.05,253.7,228.52,31.23,1153.95,56.0,58.95,41.2,149.15,15.79,23.6,213.88,62.75,89.95,18.9,15.7,128.2,12.2,56.13,304.9,121.0,28.16,75.2,12.56,533.37,275.43,222.95,25.55,70.9,380.96,245.85,85.42,114.0,1.85,44.45,54.6,67.1,121.08,7.6,232.86,292.35,1921.15,7.25,117.38,8.97,39.47,589.3,2346.0,30.9,148.25,55.9,100.69,19.5,23.62,59.25,10.04,69.95,34.68,38.6,5.62,52.5,339.95,6.86,209.27,72.33,50.6,30.85,13.2,49.98,5.4,118.3,219.0,18.44,18.9,37.6,296.65,49.98,104.0,81.03,24.75,310.4,12.16,39.93,491.74,161.95,251.8,344.35,1308.45,1308.45,138.15,16.9,14.25,27.2,105.55,1308.45,176.7,249.25,4.54,31.43,69.9,13114.85,16.15,83.0,11.66,4911.25,16.15,113.96,10.25,131.53,39.15,38.1,278.4,60.9,229.15,116.65,54.85,72.38,34.1,118.9,2725.1,41.6,95.92,97.25,98.15,261.15,119.95,333.5,69.2,318.05,64.65,64.05,40.0,580.84,432.8,19.8,463.7,260.15,255.8,68.8,18.24,153.05,11.4,172.93,34.0,6.06,96.38,160.25,85.05,141.65,353.25,298.5,72.33,6.05,323.5,26.6,29.58,54.91,53.43,587.35
2013-08-26,3310.0,123.8,37.0,11.25,27.54,247.25,44.8,63.5,31.15,12.95,32.0,427.85,199.55,186.82,1780.65,259.95,154.41,112.11,58.17,818.6,109.7,54.59,37.05,94.66,11.9,113.65,101.77,276.73,2195.05,35.0,353.13,22.45,204.55,24.4,26.8,114.55,52.85,22.94,27.93,62.65,43.83,36.4,271.25,258.25,221.97,31.6,1130.9,57.8,56.4,42.4,137.05,15.66,23.25,213.83,64.68,87.45,19.28,16.3,128.45,12.8,55.32,308.75,142.7,28.49,76.95,13.39,539.63,273.85,213.5,28.8,70.95,379.12,250.95,87.25,114.98,1.75,43.65,53.1,67.4,123.94,8.75,236.14,305.65,1945.25,7.3,114.98,9.42,41.29,608.5,2313.05,36.85,150.99,58.35,97.15,19.75,25.81,60.75,10.19,68.9,35.78,39.8,6.06,54.8,374.55,7.17,205.0,75.1,55.75,35.7,12.95,53.99,5.6,127.47,244.05,17.91,20.05,39.4,345.05,53.99,107.6,80.63,25.0,316.58,12.73,40.73,497.57,176.45,247.15,363.1,1308.15,1308.15,137.68,18.87,16.05,30.4,104.28,1308.15,170.05,249.4,4.44,31.8,72.85,13237.2,16.85,84.1,11.32,4876.0,16.85,110.33,10.15,133.38,39.2,34.8,285.88,63.1,209.05,117.5,57.93,73.46,36.1,116.25,2643.2,40.95,95.85,110.15,106.85,264.43,116.45,352.75,69.65,317.0,70.13,59.1,37.8,528.22,446.25,19.75,460.0,263.6,244.8,70.95,18.33,155.73,12.0,167.43,32.3,5.83,97.24,166.85,85.5,144.05,361.8,294.94,74.98,6.3,344.91,28.6,28.76,56.79,55.75,560.1
2013-08-27,3209.8,123.5,34.95,10.86,26.69,241.2,43.75,61.7,31.4,12.45,31.73,410.0,204.0,175.53,1727.75,249.95,153.58,104.27,57.67,799.7,107.65,53.83,35.55,91.93,11.64,112.53,96.7,264.88,2209.7,33.4,345.3,22.01,196.62,22.71,26.6,105.9,50.75,23.29,27.34,61.05,43.55,35.41,260.3,260.15,218.52,30.9,1119.85,56.6,53.9,40.05,130.15,15.16,22.7,207.0,62.53,83.95,18.6,15.45,123.85,12.35,54.95,304.5,138.6,28.45,72.45,13.2,537.06,268.68,206.5,29.0,70.2,367.57,250.95,84.37,112.85,1.7000000000000002,43.65,51.95,64.8,121.33,8.45,236.93,280.95,1900.8,7.15,114.65,9.06,39.58,595.55,2278.9,34.75,145.93,56.45,93.74,18.9,24.53,57.25,10.09,66.7,34.68,38.5,6.33,53.75,345.25,6.53,198.6,75.78,52.5,32.5,11.75,51.95,5.32,125.74,230.15,17.18,18.8,37.7,330.7,51.95,106.52,77.0,24.35,306.78,12.17,40.02,470.44,165.5,238.0,363.45,1260.25,1260.25,138.21,18.33,16.85,29.45,103.55,1260.25,168.0,250.5,4.36,30.8,72.05,12901.65,16.4,82.53,11.17,4702.75,16.4,103.71,10.0,131.95,39.16,38.25,287.88,62.35,205.45,112.9,53.0,71.78,34.25,113.8,2628.65,39.95,91.8,115.5,100.65,252.08,111.9,331.35,66.65,310.75,64.26,59.45,37.9,489.98,440.2,19.75,455.95,247.8,241.4,70.0,17.83,152.0,11.43,164.43,32.0,5.78,94.91,165.35,83.58,141.3,358.15,286.97,71.85,6.05,340.73,28.87,26.74,54.72,52.3,559.15
2013-08-29,3009.9,127.75,34.15,10.81,28.82,258.9,41.6,64.1,31.5,11.85,30.7,403.2,195.95,170.15,1740.45,247.9,153.04,100.8,59.59,810.25,110.18,54.27,36.0,90.71,11.74,125.98,90.03,269.79,2164.45,34.03,352.43,21.37,190.01,23.65,25.35,102.4,51.4,23.75,28.12,60.4,42.7,33.51,250.3,279.9,219.05,30.33,1132.85,54.65,52.45,39.1,131.4,14.74,22.6,205.05,65.9,80.3,18.0,15.5,125.3,12.5,54.15,307.4,138.4,28.54,77.35,13.0,527.2,272.88,197.8,28.55,70.25,376.64,255.75,81.1,111.43,1.65,42.55,49.65,65.7,124.86,8.3,254.41,286.03,1973.3,7.15,112.93,8.88,36.24,607.0,2349.5,33.55,146.76,54.7,96.07,18.7,25.99,55.85,10.09,62.95,34.95,39.05,5.61,50.66,353.05,6.25,203.7,77.08,53.05,33.65,12.55,56.96,5.3,124.24,243.5,16.63,19.05,38.2,342.15,56.96,104.1,77.48,24.0,323.73,11.63,41.62,482.27,164.45,242.85,364.1,1250.6,1250.6,129.15,18.67,18.5,29.8,105.9,1250.6,164.35,253.8,4.19,30.53,71.95,13127.95,16.45,84.43,10.86,4675.7,16.45,109.0,10.0,132.76,39.16,39.85,293.25,59.55,191.55,109.9,53.03,72.98,34.95,113.5,2622.25,37.0,85.13,117.0,101.9,257.91,121.15,340.0,66.95,311.7,62.46,55.1,40.15,497.42,426.85,19.25,468.4,254.15,253.9,70.0,17.74,148.78,11.34,157.4,32.15,5.46,94.16,168.65,85.48,137.95,355.6,302.75,74.21,5.65,341.39,27.1,27.02,55.61,52.67,545.5
2013-09-23,3063.5,139.6,34.0,12.46,33.18,304.0,42.8,68.3,38.05,13.9,30.37,486.1,200.5,206.01,1979.1,263.6,158.11,125.05,59.0,782.0,115.0,52.29,41.2,102.37,10.94,127.58,107.8,302.06,2417.65,35.73,372.85,23.26,219.19,22.99,26.85,115.05,55.15,25.67,30.24,58.4,44.6,35.99,304.75,278.0,231.3,31.77,1206.85,56.15,59.1,45.05,141.65,17.45,23.95,240.3,85.05,83.85,18.85,19.3,126.85,15.25,62.82,319.75,147.35,28.12,77.55,20.75,521.86,272.0,188.58,37.4,73.85,452.47,268.0,76.49,114.73,1.7000000000000002,44.8,50.7,78.5,124.52,8.3,272.75,320.98,1999.2,7.65,142.53,9.02,43.64,642.6,2551.9,38.05,171.51,60.95,99.54,22.15,23.89,56.4,10.94,73.35,36.87,46.35,5.45,55.14,386.0,8.1,233.23,75.0,58.6,37.75,16.45,72.95,5.01,123.54,252.95,18.43,23.2,46.0,347.65,72.95,111.24,83.53,26.0,359.65,12.67,47.88,541.34,194.3,267.7,385.85,1401.25,1401.25,126.46,16.19,15.0,34.0,110.98,1401.25,182.9,256.65,4.63,34.2,71.0,12851.05,18.65,83.95,10.99,4943.0,18.65,119.0,10.25,136.46,39.47,37.5,297.5,61.38,200.5,125.25,66.0,74.44,36.5,130.15,2621.75,41.1,96.77,115.75,95.65,291.1,155.25,409.1,72.35,345.85,74.63,60.0,41.5,623.73,476.25,18.75,506.1,249.8,279.45,77.0,18.24,165.47,12.48,152.48,33.55,5.88,101.88,184.0,85.9,144.9,377.4,330.31,76.24,6.2,331.6,26.33,29.61,64.79,54.84,594.45
2013-09-27,3104.0,140.6,33.05,12.81,37.34,296.9,41.85,66.75,38.05,15.05,31.93,469.8,212.45,206.18,1993.15,259.3,158.7,117.75,61.39,779.15,120.08,51.54,42.4,100.25,11.01,123.95,109.53,293.18,2592.75,35.8,388.28,23.41,219.14,22.73,25.85,121.5,50.05,26.24,30.53,55.15,43.95,35.95,306.9,282.6,235.15,29.73,1179.45,56.05,59.3,45.8,131.85,15.71,27.45,244.03,85.03,82.1,18.55,18.8,131.9,17.3,61.18,345.1,145.1,27.55,79.35,21.73,517.33,278.12,173.03,36.7,75.2,438.65,288.3,72.05,114.5,1.75,45.0,52.1,78.55,126.63,9.05,268.19,304.45,2048.05,7.4,151.15,9.06,42.27,621.0,2499.0,37.3,167.87,59.95,103.98,22.3,22.95,54.7,10.99,69.7,35.21,45.85,5.21,55.28,375.65,7.89,231.93,73.68,60.45,36.6,15.95,73.31,5.07,123.49,235.95,18.05,21.95,45.65,337.5,73.31,117.29,84.15,27.25,341.43,12.49,47.84,543.9,192.5,272.05,393.45,1366.95,1366.95,126.49,16.33,14.7,33.2,109.93,1366.95,186.3,254.3,4.37,33.33,71.15,13472.55,19.85,83.93,11.51,5098.1,19.85,123.29,10.35,128.92,39.66,36.9,310.65,61.53,238.65,125.05,66.63,74.21,36.3,122.2,2588.55,39.95,95.53,128.3,97.35,276.69,151.3,392.35,70.75,345.3,73.09,60.15,41.75,562.31,480.05,19.05,506.95,231.65,291.55,78.8,18.15,164.07,12.56,147.45,35.3,6.01,100.45,195.45,94.38,146.2,374.55,336.49,78.79,7.45,326.61,25.7,29.63,64.35,53.04,588.75
2013-10-09,3070.0,145.8,35.0,13.4,36.71,318.0,45.8,68.6,40.4,15.8,31.0,469.9,212.55,215.86,2153.9,260.15,153.43,128.18,64.1,805.35,119.73,50.96,43.5,106.02,10.94,132.73,113.42,301.16,2830.35,39.77,435.65,24.16,231.15,23.22,28.85,146.15,51.5,26.8,32.39,54.95,44.63,35.7,296.25,287.25,225.63,31.57,1160.55,65.05,59.65,47.25,147.25,17.03,25.45,240.75,86.48,92.55,20.58,21.85,133.75,18.8,62.72,350.25,140.3,28.26,87.95,22.32,531.02,278.75,193.93,41.65,75.8,442.63,291.75,79.8,113.08,1.75,45.8,55.55,81.15,136.25,8.8,277.95,324.58,2061.0,7.65,220.05,10.54,42.5,610.2,2511.15,42.45,172.8,62.25,110.14,24.7,24.58,61.05,11.49,72.25,34.63,48.85,5.49,55.64,411.0,8.07,232.37,73.48,63.5,39.65,16.6,79.15,5.23,129.91,249.3,20.1,25.3,45.75,375.85,79.15,114.19,89.53,31.7,359.4,13.48,49.75,563.44,211.6,280.5,399.15,1398.5,1398.5,128.32,16.26,15.5,33.5,109.75,1398.5,193.95,265.85,4.9,33.43,71.55,14867.45,19.2,79.13,12.36,5057.4,19.2,120.96,10.0,130.82,39.45,34.45,342.4,62.93,224.8,131.8,68.33,74.29,39.3,137.95,2660.4,40.95,95.28,139.4,97.85,294.38,153.3,412.95,72.0,352.45,73.48,69.95,43.25,547.73,503.5,19.15,527.9,238.0,321.4,83.0,17.83,160.9,14.24,159.85,34.35,6.38,100.68,218.1,94.65,155.55,378.6,350.44,82.85,6.95,369.01,28.1,30.3,68.83,53.11,595.25
2013-10-10,3090.0,145.8,35.2,13.9,37.11,308.85,47.75,67.4,39.95,16.5,31.97,479.65,219.45,213.25,2141.4,261.7,155.77,126.37,64.53,806.45,122.4,51.38,43.5,107.3,11.1,130.8,114.35,300.03,2856.2,40.17,428.53,24.35,230.71,23.22,29.7,148.1,51.65,26.73,32.35,54.95,43.61,35.87,293.95,302.65,228.4,34.0,1160.6,62.95,61.15,47.1,149.45,17.05,27.05,236.0,87.13,90.7,21.55,22.25,134.1,18.45,62.16,353.6,139.5,28.63,85.9,22.37,531.88,279.32,192.65,43.7,74.6,452.0,292.0,83.18,111.6,1.6,45.65,57.3,81.95,139.83,9.0,279.41,320.53,2048.9,7.6,219.9,10.45,42.36,601.35,2542.45,42.45,172.37,62.35,110.74,24.55,25.42,61.4,11.39,72.5,34.68,48.8,5.44,56.32,415.45,7.95,231.43,72.0,62.2,39.95,17.9,78.55,5.2,132.2,251.7,20.42,25.15,45.05,401.3,78.55,114.34,87.8,32.35,352.85,13.34,50.18,563.8,212.45,280.25,402.1,1421.1,1421.1,127.65,16.16,15.4,33.7,110.0,1421.1,193.05,272.35,4.71,33.53,71.5,14671.55,19.1,78.95,12.09,5115.15,19.1,123.25,10.0,130.96,39.44,34.65,343.25,64.08,224.9,132.0,68.35,74.44,38.75,135.55,2713.65,41.5,94.81,146.35,97.75,293.12,150.7,412.6,72.2,354.7,72.73,69.3,43.05,546.12,513.7,19.0,527.0,239.55,320.0,82.9,17.79,163.3,14.05,161.48,34.2,6.38,107.51,223.0,94.8,160.15,385.5,367.71,80.82,6.9,378.28,28.06,31.28,68.57,53.34,600.1
2013-10-14,3083.0,150.95,35.8,14.45,36.47,304.3,51.1,66.5,39.8,16.95,31.17,470.6,219.75,221.82,2137.85,252.05,157.28,129.55,64.17,812.4,132.68,51.0,44.1,114.21,11.0,135.5,114.22,300.21,2810.55,38.73,433.48,24.75,237.52,24.38,28.75,149.8,53.2,26.49,33.36,54.75,43.92,39.88,285.25,296.6,234.37,35.27,1165.2,61.6,61.3,51.9,153.8,16.11,27.95,232.93,86.28,96.4,21.23,22.1,137.65,19.45,61.89,350.8,142.35,28.96,84.5,21.78,538.37,275.73,188.65,48.1,76.05,447.92,280.05,83.71,114.0,1.65,46.05,55.5,81.05,143.43,9.0,289.96,333.75,2097.1,7.55,205.1,10.45,42.16,596.4,2486.5,42.75,181.3,64.0,111.77,24.8,26.21,62.15,14.24,76.65,33.73,50.2,5.67,56.52,427.5,7.71,226.53,71.55,59.8,39.75,17.75,77.68,5.57,134.12,252.45,21.93,25.3,45.35,394.2,77.68,110.56,87.55,31.5,349.3,13.93,49.17,584.44,207.5,277.0,405.5,1446.9,1446.9,127.75,16.42,15.15,36.3,109.53,1446.9,190.85,272.0,4.91,33.47,70.6,15335.75,18.9,79.88,13.47,5093.3,18.9,119.71,10.6,131.57,39.56,34.2,345.15,62.5,237.05,129.6,66.85,74.66,38.8,136.85,2696.85,43.3,97.44,144.15,97.25,297.62,151.95,417.55,73.6,357.15,70.74,69.55,43.8,557.66,505.0,19.15,528.85,238.55,322.45,82.0,19.64,165.72,13.76,160.88,34.3,6.7,110.9,223.4,100.68,159.45,388.75,386.31,78.17,7.2,389.71,29.87,34.77,80.75,59.3,607.35
2013-10-15,3110.0,151.3,34.7,14.01,36.04,309.5,49.35,65.15,40.85,16.55,30.0,480.8,218.9,216.29,2125.65,237.45,159.14,127.7,65.59,810.0,130.08,50.41,45.2,110.38,10.91,133.63,114.37,305.62,2786.95,38.13,420.85,24.44,223.81,25.35,28.05,144.05,52.45,25.72,33.07,53.45,44.77,38.39,283.45,287.8,230.61,35.27,1162.3,60.35,59.95,50.5,153.55,16.03,26.9,229.75,84.83,93.3,21.1,21.9,136.45,18.55,61.07,350.0,143.0,28.59,82.9,21.98,535.04,276.45,187.3,46.85,76.05,446.19,280.15,83.66,112.98,1.65,46.8,55.75,80.05,137.71,9.15,290.29,326.23,2051.05,7.6,197.65,10.32,41.01,602.7,2480.85,41.4,177.19,61.95,111.65,23.55,26.26,62.35,13.69,73.8,33.44,50.0,5.77,56.59,407.45,7.65,226.67,70.73,58.65,41.75,18.35,78.88,5.85,130.33,251.35,21.31,24.55,43.7,391.5,78.88,111.34,85.28,30.95,341.45,15.22,47.87,581.14,201.3,280.15,399.75,1439.9,1439.9,127.0,16.06,15.2,36.6,110.08,1439.9,188.35,271.45,4.68,33.1,70.5,15086.9,18.05,78.75,13.22,5288.25,18.05,120.92,10.65,131.91,39.61,33.6,351.15,62.73,233.45,133.3,65.55,74.21,39.0,131.9,2708.85,42.55,93.97,142.25,96.5,286.19,150.15,410.85,71.25,354.5,71.48,67.4,44.1,549.79,503.2,19.0,524.45,234.0,312.5,83.0,18.96,162.28,13.93,161.48,34.75,6.79,107.68,229.3,97.98,158.05,384.05,384.72,76.53,7.05,395.9,29.28,33.47,76.12,56.88,609.15
2013-10-21,3159.0,156.9,36.35,13.78,34.29,310.25,53.0,67.8,41.2,17.0,30.53,515.8,233.3,235.17,2150.7,233.6,157.53,128.94,64.32,838.25,125.9,50.42,46.1,113.48,11.11,141.8,120.93,318.1,2713.25,37.67,433.83,25.07,227.8,24.05,28.05,145.5,52.9,26.55,33.77,54.65,43.75,39.92,287.9,275.35,239.22,36.73,1170.2,68.2,59.8,51.65,166.5,16.08,28.1,232.7,85.33,96.35,21.75,22.6,131.35,18.75,61.46,349.85,145.25,28.4,87.15,22.03,529.65,282.13,184.93,45.9,78.0,445.44,279.9,82.96,115.0,1.7000000000000002,47.0,55.95,78.45,142.05,9.25,271.03,335.63,2099.8,8.8,186.63,10.9,42.42,609.0,2518.85,44.25,183.68,65.0,108.66,24.55,27.69,65.95,15.43,74.1,33.18,49.95,5.75,57.3,425.5,8.1,229.8,68.73,62.35,47.5,18.75,83.84,6.12,132.01,246.25,21.23,24.8,46.4,469.5,83.84,116.75,88.73,32.5,358.43,16.04,47.68,617.04,208.05,277.35,395.6,1519.95,1519.95,130.27,16.16,15.0,39.65,107.28,1519.95,186.85,281.85,4.71,33.37,70.9,15297.8,18.9,78.4,14.26,5510.5,18.9,123.04,10.5,133.09,39.55,32.75,370.83,62.1,225.5,136.25,65.58,74.63,39.3,139.6,2737.25,42.45,96.83,153.65,94.55,304.76,152.7,432.3,73.55,360.85,70.74,66.95,45.3,544.21,539.85,19.1,550.05,234.35,320.35,87.0,19.46,167.16,13.73,164.88,34.15,7.76,111.35,226.7,98.45,159.6,388.75,376.02,77.2,7.05,386.38,29.96,39.2,77.42,58.14,610.7
